id;nom;date;grid_lon;grid_lat;pr;hurs;sfcWind;tasmax;tasmin;rsds;etpFAO
13510;Boigneville;01/01/1951;2.373396265;48.30954052;0.4;73.4;5.1;0.7;-4.7;460.5;0.8
13510;Boigneville;02/01/1951;2.373396265;48.30954052;0;73.8;3.6;0.4;-6.5;587;0.5
13510;Boigneville;03/01/1951;2.373396265;48.30954052;0;82.2;2.4;0.8;-7.2;591.2;0.2
13510;Boigneville;04/01/1951;2.373396265;48.30954052;0;88.5;1.1;0.4;-7.9;594;0
13510;Boigneville;05/01/1951;2.373396265;48.30954052;0;86.2;1.3;-1.5;-8.1;386.1;0.2
13510;Boigneville;06/01/1951;2.373396265;48.30954052;0;76.8;1.1;-1;-8.1;445.7;0.2
13510;Boigneville;07/01/1951;2.373396265;48.30954052;0.4;81.1;2.6;0.4;-3.7;299.8;0.5
13510;Boigneville;08/01/1951;2.373396265;48.30954052;2.5;81.6;5.6;2.5;-4.2;220.9;0.8
13510;Boigneville;09/01/1951;2.373396265;48.30954052;2.9;98.4;4.9;5.2;1.6;202.4;0.2
13510;Boigneville;10/01/1951;2.373396265;48.30954052;4.1;93.9;6.9;8.1;1.9;275;0.4
13510;Boigneville;11/01/1951;2.373396265;48.30954052;5.1;97.6;6.5;7.7;1.5;162.7;0.3
13510;Boigneville;12/01/1951;2.373396265;48.30954052;0.6;89.6;7.1;7.7;0.3;416.8;0.6
13510;Boigneville;13/01/1951;2.373396265;48.30954052;2.1;90.8;5.7;5.2;0.3;470.5;0.4
13510;Boigneville;14/01/1951;2.373396265;48.30954052;1.6;97.8;4.9;7;2.9;240;0.2
13510;Boigneville;15/01/1951;2.373396265;48.30954052;0.9;92;6;7.7;4.7;370.6;0.5
13510;Boigneville;16/01/1951;2.373396265;48.30954052;1.8;87.7;4.9;9.9;5.9;278.6;0.8
13510;Boigneville;17/01/1951;2.373396265;48.30954052;10.9;94.2;2.4;5.8;-0.1;324.8;0.3
13510;Boigneville;18/01/1951;2.373396265;48.30954052;2.1;93.1;6.1;8.9;1.3;286.4;0.5
13510;Boigneville;19/01/1951;2.373396265;48.30954052;7.4;94.6;8;10.9;6;129.3;0.6
13510;Boigneville;20/01/1951;2.373396265;48.30954052;1;86.2;8.8;10.3;6.6;499.2;1.1
13510;Boigneville;21/01/1951;2.373396265;48.30954052;7.5;85.7;8.2;7.5;3.8;519;0.9
13510;Boigneville;22/01/1951;2.373396265;48.30954052;7.8;96.3;7.3;10.4;3.9;175.8;0.4
13510;Boigneville;23/01/1951;2.373396265;48.30954052;1.9;78.5;7.3;13.6;6.4;721.9;1.6
13510;Boigneville;24/01/1951;2.373396265;48.30954052;0.5;84;6.6;7.9;2.7;657.8;0.9
13510;Boigneville;25/01/1951;2.373396265;48.30954052;0.4;85.1;7.9;8.1;2.6;380.9;1
13510;Boigneville;26/01/1951;2.373396265;48.30954052;0.4;92.5;4.8;9;2.8;479;0.5
13510;Boigneville;27/01/1951;2.373396265;48.30954052;0.3;89;5.2;6.6;0;541.3;0.6
13510;Boigneville;28/01/1951;2.373396265;48.30954052;0.2;85.2;3.5;5.7;-1.7;720.5;0.5
13510;Boigneville;29/01/1951;2.373396265;48.30954052;0;85.2;1.4;4.9;-2.8;773.2;0.3
13510;Boigneville;30/01/1951;2.373396265;48.30954052;0;75.6;2.5;7.2;-1.9;852.4;0.7
13510;Boigneville;31/01/1951;2.373396265;48.30954052;0;73.2;3.6;7.7;-1.4;854.2;1
13510;Boigneville;01/02/1951;2.373396265;48.30954052;0.9;88.7;2.3;7.3;-0.7;614.5;0.5
13510;Boigneville;02/02/1951;2.373396265;48.30954052;0.1;94;1.4;3.4;-3.7;576;0.3
13510;Boigneville;03/02/1951;2.373396265;48.30954052;0;86.1;1.6;5.7;-2.9;898.6;0.4
13510;Boigneville;04/02/1951;2.373396265;48.30954052;0;80.9;1.3;9.2;-0.5;855.7;0.5
13510;Boigneville;05/02/1951;2.373396265;48.30954052;0;83.3;2;9.5;-1;918.6;0.6
13510;Boigneville;06/02/1951;2.373396265;48.30954052;0.1;92.9;2.3;9.9;-0.5;517.9;0.5
13510;Boigneville;07/02/1951;2.373396265;48.30954052;0.1;90.7;3;5.3;-1.8;768.5;0.5
13510;Boigneville;08/02/1951;2.373396265;48.30954052;0;88.1;2.2;7.2;-2.4;915.2;0.5
13510;Boigneville;09/02/1951;2.373396265;48.30954052;0.2;93.7;2.9;5.8;-0.5;446.4;0.4
13510;Boigneville;10/02/1951;2.373396265;48.30954052;0;88.7;2.5;9.1;-0.2;807.8;0.6
13510;Boigneville;11/02/1951;2.373396265;48.30954052;0;84.1;3.4;10.3;-0.8;1009.2;0.9
13510;Boigneville;12/02/1951;2.373396265;48.30954052;2.8;87;4.9;8.2;0.5;816.3;0.8
13510;Boigneville;13/02/1951;2.373396265;48.30954052;0.1;89.8;3.6;7.2;-0.4;676.5;0.6
13510;Boigneville;14/02/1951;2.373396265;48.30954052;6.4;98;3.6;6.8;1;199.5;0.4
13510;Boigneville;15/02/1951;2.373396265;48.30954052;3.4;98;4.3;6.9;0.9;251.5;0.4
13510;Boigneville;16/02/1951;2.373396265;48.30954052;0.5;96.1;2.1;10.1;3.2;501.6;0.5
13510;Boigneville;17/02/1951;2.373396265;48.30954052;4.3;98;3.5;10;4.6;292.8;0.4
13510;Boigneville;18/02/1951;2.373396265;48.30954052;1.3;88.2;3.9;8.3;4.6;784.8;0.9
13510;Boigneville;19/02/1951;2.373396265;48.30954052;2.7;96.2;2.1;7.5;2.1;532.1;0.5
13510;Boigneville;20/02/1951;2.373396265;48.30954052;0.4;91.6;2.8;6.9;-0.3;785.2;0.6
13510;Boigneville;21/02/1951;2.373396265;48.30954052;3.4;87.6;4.5;8.4;-1.5;1110.9;0.9
13510;Boigneville;22/02/1951;2.373396265;48.30954052;3.5;93.7;7.4;12.1;6.5;615.3;0.8
13510;Boigneville;23/02/1951;2.373396265;48.30954052;7.5;91.3;10.9;9.9;3.8;288;0.9
13510;Boigneville;24/02/1951;2.373396265;48.30954052;0.3;83;6.7;7;0.3;847.6;1.2
13510;Boigneville;25/02/1951;2.373396265;48.30954052;0;76.7;2.9;7.7;-1.4;1168;1.2
13510;Boigneville;26/02/1951;2.373396265;48.30954052;4.8;89.4;4.8;9.6;-0.7;496;0.8
13510;Boigneville;27/02/1951;2.373396265;48.30954052;1.6;86.1;6.4;9.1;2.8;867.9;1.2
13510;Boigneville;28/02/1951;2.373396265;48.30954052;0;76.4;6.5;13.9;2.8;814.5;1.9
13510;Boigneville;01/03/1951;2.373396265;48.30954052;0;65.7;6.4;16.4;6.5;1332;3.1
13510;Boigneville;02/03/1951;2.373396265;48.30954052;4.7;90.4;6.7;7.9;3.3;640.7;0.9
13510;Boigneville;03/03/1951;2.373396265;48.30954052;6.4;92;7.7;7.7;2.7;478.3;0.8
13510;Boigneville;04/03/1951;2.373396265;48.30954052;4.1;88.7;7.9;7.4;1;771;1
13510;Boigneville;05/03/1951;2.373396265;48.30954052;0.6;79;5.8;7.5;0.7;1066.1;1.5
13510;Boigneville;06/03/1951;2.373396265;48.30954052;0.6;87.5;4;7.6;-0.1;869.9;1
13510;Boigneville;07/03/1951;2.373396265;48.30954052;4;89.2;5.8;5.9;0.1;450.5;0.8
13510;Boigneville;08/03/1951;2.373396265;48.30954052;1.3;87.8;5.8;9;2.5;1038.4;1.2
13510;Boigneville;09/03/1951;2.373396265;48.30954052;5.7;91.6;8.8;10;4.7;217.9;0.8
13510;Boigneville;10/03/1951;2.373396265;48.30954052;0.5;76.8;6.1;7.6;1;1147.6;1.7
13510;Boigneville;11/03/1951;2.373396265;48.30954052;0;80.3;4.8;8.2;-0.3;1248.4;1.4
13510;Boigneville;12/03/1951;2.373396265;48.30954052;0.1;80.9;2.4;8.1;-0.1;1497.4;1.4
13510;Boigneville;13/03/1951;2.373396265;48.30954052;4.2;86;5.1;7.6;-0.2;619.9;1
13510;Boigneville;14/03/1951;2.373396265;48.30954052;3.3;83;5.4;7.7;0.2;1225.7;1.4
13510;Boigneville;15/03/1951;2.373396265;48.30954052;2.7;90.4;6.6;7.3;0;597.3;0.9
13510;Boigneville;16/03/1951;2.373396265;48.30954052;7.5;86.8;9.6;7.1;1.3;854.7;1.2
13510;Boigneville;17/03/1951;2.373396265;48.30954052;4.3;89.8;4.9;7.2;-0.1;826.4;0.9
13510;Boigneville;18/03/1951;2.373396265;48.30954052;1.7;88.3;7.9;9.5;4.6;716.6;1.2
13510;Boigneville;19/03/1951;2.373396265;48.30954052;0.4;75.4;5.7;7.7;0;1462.1;1.8
13510;Boigneville;20/03/1951;2.373396265;48.30954052;0;68.3;2.9;9;-1.1;1503.7;1.9
13510;Boigneville;21/03/1951;2.373396265;48.30954052;0.1;83.2;4.6;13.3;3;1506.6;1.8
13510;Boigneville;22/03/1951;2.373396265;48.30954052;0.3;90.8;1;13.2;1.1;1245.6;1.3
13510;Boigneville;23/03/1951;2.373396265;48.30954052;1.4;84.1;5.3;16.3;4.6;768.5;1.7
13510;Boigneville;24/03/1951;2.373396265;48.30954052;3.8;78.6;6.6;9.4;2.8;1422.3;1.9
13510;Boigneville;25/03/1951;2.373396265;48.30954052;0.8;82.8;8.4;7.9;1.8;1247.3;1.6
13510;Boigneville;26/03/1951;2.373396265;48.30954052;1.5;88;4.9;7.6;2.1;1120.9;1.2
13510;Boigneville;27/03/1951;2.373396265;48.30954052;2.1;93.7;2.8;7.6;0.4;811.8;0.9
13510;Boigneville;28/03/1951;2.373396265;48.30954052;1.6;80.9;4.8;8.9;0.9;1523.3;1.7
13510;Boigneville;29/03/1951;2.373396265;48.30954052;4;73.5;4.4;12.2;-0.9;1744.3;2.3
13510;Boigneville;30/03/1951;2.373396265;48.30954052;6;82.8;7.9;16.1;7;1246.7;2.3
13510;Boigneville;31/03/1951;2.373396265;48.30954052;1;83.2;9.2;9.6;4.2;1432.7;1.9
13510;Boigneville;01/04/1951;2.373396265;48.30954052;1;86.3;7;10.3;3.9;1245.1;1.6
13510;Boigneville;02/04/1951;2.373396265;48.30954052;0.4;81.5;4.2;10.3;4;1342.7;1.8
13510;Boigneville;03/04/1951;2.373396265;48.30954052;0.3;81.7;4.2;11.2;0.9;1328.3;1.7
13510;Boigneville;04/04/1951;2.373396265;48.30954052;0.2;78.2;3.7;12.9;0.1;1972.7;2.3
13510;Boigneville;05/04/1951;2.373396265;48.30954052;0.1;72;6;11.3;3.1;1365.5;2.5
13510;Boigneville;06/04/1951;2.373396265;48.30954052;2.3;73.6;6;7.1;3.2;842.3;1.9
13510;Boigneville;07/04/1951;2.373396265;48.30954052;3.6;87;4.3;8.1;3.1;892.1;1.3
13510;Boigneville;08/04/1951;2.373396265;48.30954052;3.8;84.5;3.8;12.3;3.7;1373.3;1.8
13510;Boigneville;09/04/1951;2.373396265;48.30954052;6;88.6;4.1;16.1;7.4;1078.6;1.7
13510;Boigneville;10/04/1951;2.373396265;48.30954052;2.2;92.2;2.6;15.7;8.9;1379.2;1.8
13510;Boigneville;11/04/1951;2.373396265;48.30954052;7.2;95.1;2.7;10.4;7.7;489.1;0.9
13510;Boigneville;12/04/1951;2.373396265;48.30954052;0;75.1;5.5;14.3;5;2007.4;2.9
13510;Boigneville;13/04/1951;2.373396265;48.30954052;0;63.1;6.3;14;2.2;2342.9;3.7
13510;Boigneville;14/04/1951;2.373396265;48.30954052;0;74.8;4.2;14.2;3;2153.7;2.9
13510;Boigneville;15/04/1951;2.373396265;48.30954052;2.8;87.8;5.3;9.3;2.7;757;1.2
13510;Boigneville;16/04/1951;2.373396265;48.30954052;1;86.5;4.7;10.5;2.1;1619;1.8
13510;Boigneville;17/04/1951;2.373396265;48.30954052;2.2;83.4;4.9;10.3;-0.9;1349.7;1.7
13510;Boigneville;18/04/1951;2.373396265;48.30954052;6.4;87.5;7.4;7.8;0.2;1456.4;1.5
13510;Boigneville;19/04/1951;2.373396265;48.30954052;0.8;69.7;6.5;6.5;-0.8;1874.1;2.4
13510;Boigneville;20/04/1951;2.373396265;48.30954052;3.3;80.7;3.7;7.4;-2.2;1458.3;1.7
13510;Boigneville;21/04/1951;2.373396265;48.30954052;4.6;77.1;4.9;10.6;1.9;1932.1;2.4
13510;Boigneville;22/04/1951;2.373396265;48.30954052;0.2;83.3;2.7;8.8;-0.1;1935.8;2
13510;Boigneville;23/04/1951;2.373396265;48.30954052;1.2;84.3;2.9;8.6;-0.2;1561.9;1.7
13510;Boigneville;24/04/1951;2.373396265;48.30954052;0;72;6.1;10.9;0.2;2094.4;2.8
13510;Boigneville;25/04/1951;2.373396265;48.30954052;0.7;82.6;4.5;11.5;0.7;1832.7;2.1
13510;Boigneville;26/04/1951;2.373396265;48.30954052;0.3;76.7;3.2;11;-1.2;2192;2.5
13510;Boigneville;27/04/1951;2.373396265;48.30954052;0;72.9;2.1;12.8;0.2;2303.3;2.8
13510;Boigneville;28/04/1951;2.373396265;48.30954052;0;64.3;2.3;16.1;0.6;2567.5;3.5
13510;Boigneville;29/04/1951;2.373396265;48.30954052;0;61.9;5;16.6;3.1;2662.2;4.3
13510;Boigneville;30/04/1951;2.373396265;48.30954052;0;71.3;3.8;19.2;4.9;2564.6;3.9
13510;Boigneville;01/05/1951;2.373396265;48.30954052;3.2;80.8;3.2;20.4;5.4;1935.7;3
13510;Boigneville;02/05/1951;2.373396265;48.30954052;2.2;89.3;3.6;13.6;5.3;1571.2;2
13510;Boigneville;03/05/1951;2.373396265;48.30954052;0.8;78.3;3.3;15.8;3.5;2162;2.9
13510;Boigneville;04/05/1951;2.373396265;48.30954052;21.6;95;4.6;10.1;6.5;363;0.8
13510;Boigneville;05/05/1951;2.373396265;48.30954052;0.2;81.8;4;12.6;2.4;2037.7;2.5
13510;Boigneville;06/05/1951;2.373396265;48.30954052;0.2;77.5;3.9;16.7;1.3;1867.9;2.8
13510;Boigneville;07/05/1951;2.373396265;48.30954052;3.2;72.6;4.9;24;6.9;2222;4.4
13510;Boigneville;08/05/1951;2.373396265;48.30954052;12.7;90.8;4.3;16.8;7.3;938;1.6
13510;Boigneville;09/05/1951;2.373396265;48.30954052;9.1;89.7;2.9;13.8;7.7;1089.5;1.7
13510;Boigneville;10/05/1951;2.373396265;48.30954052;10.7;93.5;5.5;10.8;6.9;429.4;0.9
13510;Boigneville;11/05/1951;2.373396265;48.30954052;0;82.5;4.7;16.2;6.7;1788.7;2.7
13510;Boigneville;12/05/1951;2.373396265;48.30954052;0.8;77.7;3.1;18;8.1;2261.6;3.5
13510;Boigneville;13/05/1951;2.373396265;48.30954052;0.1;77.2;2.1;19;5.5;2440.8;3.5
13510;Boigneville;14/05/1951;2.373396265;48.30954052;2.1;75.9;3.4;21.4;6.3;2680.9;4.1
13510;Boigneville;15/05/1951;2.373396265;48.30954052;1.3;79;3.5;14.7;5.1;2264.7;3.1
13510;Boigneville;16/05/1951;2.373396265;48.30954052;0;74.8;2.6;15.3;2.7;2488.4;3.3
13510;Boigneville;17/05/1951;2.373396265;48.30954052;0;65.2;5.1;20.2;5.2;2807.5;4.9
13510;Boigneville;18/05/1951;2.373396265;48.30954052;0;55.9;4.1;21;5.8;2862;5.4
13510;Boigneville;19/05/1951;2.373396265;48.30954052;0;59.6;2.9;21.9;4.7;2861.4;5
13510;Boigneville;20/05/1951;2.373396265;48.30954052;0;60.5;3.9;20.1;6.7;2902.4;5.1
13510;Boigneville;21/05/1951;2.373396265;48.30954052;0;60.8;2.7;21.2;5.3;2862.8;4.8
13510;Boigneville;22/05/1951;2.373396265;48.30954052;0;73.1;3.4;16.5;6;2312.3;3.6
13510;Boigneville;23/05/1951;2.373396265;48.30954052;0;67.4;1.3;19.5;3.1;2850.4;4
13510;Boigneville;24/05/1951;2.373396265;48.30954052;1.2;63.3;3.9;23.4;10.4;2214.5;5
13510;Boigneville;25/05/1951;2.373396265;48.30954052;6.1;80.6;7.7;13.7;5.3;1165.6;2.3
13510;Boigneville;26/05/1951;2.373396265;48.30954052;2.6;79.4;6.7;9.8;3.8;1951.7;2.5
13510;Boigneville;27/05/1951;2.373396265;48.30954052;1.7;77.7;4.2;9.9;1.3;2003.2;2.5
13510;Boigneville;28/05/1951;2.373396265;48.30954052;2.9;84.5;2.7;11.1;2.3;1952.8;2.3
13510;Boigneville;29/05/1951;2.373396265;48.30954052;5.5;81.9;4.5;14.2;1.1;1990.1;2.6
13510;Boigneville;30/05/1951;2.373396265;48.30954052;3.2;79.7;6.9;13.5;8.8;1756.9;2.9
13510;Boigneville;31/05/1951;2.373396265;48.30954052;9.2;82.6;4.7;14.8;7.8;2127;3
13510;Boigneville;01/06/1951;2.373396265;48.30954052;6.6;92.2;7;15.8;8.9;944.2;1.6
13510;Boigneville;02/06/1951;2.373396265;48.30954052;1.5;81.6;3.7;14.5;7.4;2037.4;2.9
13510;Boigneville;03/06/1951;2.373396265;48.30954052;2.9;87.9;2.3;14.5;7.9;2043.4;2.7
13510;Boigneville;04/06/1951;2.373396265;48.30954052;0.5;83.4;3.6;14.1;4.6;2090.3;2.7
13510;Boigneville;05/06/1951;2.373396265;48.30954052;0.8;81.3;2.3;16.9;2.9;1985.6;2.8
13510;Boigneville;06/06/1951;2.373396265;48.30954052;1.9;82.8;3.2;15.4;7.2;2029;2.9
13510;Boigneville;07/06/1951;2.373396265;48.30954052;2.1;75.2;7;15.3;9.4;2107.5;3.6
13510;Boigneville;08/06/1951;2.373396265;48.30954052;3.8;88.1;7.5;13.3;9;1048.9;1.8
13510;Boigneville;09/06/1951;2.373396265;48.30954052;0.4;82;4.3;15.9;7.1;1934.8;2.9
13510;Boigneville;10/06/1951;2.373396265;48.30954052;7.4;90.5;2.9;15.4;4.9;1975;2.5
13510;Boigneville;11/06/1951;2.373396265;48.30954052;0.4;85.1;3.9;18.9;10.6;2099.3;3.3
13510;Boigneville;12/06/1951;2.373396265;48.30954052;0;68.2;4.4;21;9.3;2724.2;5
13510;Boigneville;13/06/1951;2.373396265;48.30954052;0;59.6;4.6;21.9;8.7;2933.3;5.8
13510;Boigneville;14/06/1951;2.373396265;48.30954052;0;60.1;4.8;21.7;11.1;2794.3;5.8
13510;Boigneville;15/06/1951;2.373396265;48.30954052;0;58.4;4.8;22.6;11.1;2775.9;6
13510;Boigneville;16/06/1951;2.373396265;48.30954052;0;60.6;5;20.9;11.1;2716.7;5.7
13510;Boigneville;17/06/1951;2.373396265;48.30954052;0;64.5;6;19.3;9.3;2525.6;5.1
13510;Boigneville;18/06/1951;2.373396265;48.30954052;0.1;66.9;6;20.2;10.9;2259.1;4.9
13510;Boigneville;19/06/1951;2.373396265;48.30954052;0;61.2;5.7;21.4;11.2;2776.4;5.9
13510;Boigneville;20/06/1951;2.373396265;48.30954052;0;66.6;4.4;21.1;10.1;2764.7;5.2
13510;Boigneville;21/06/1951;2.373396265;48.30954052;0;64.8;1.9;22.7;8.4;2809.5;4.8
13510;Boigneville;22/06/1951;2.373396265;48.30954052;1.2;75.6;2.4;21.3;10.4;1809.6;3.5
13510;Boigneville;23/06/1951;2.373396265;48.30954052;1.8;75.9;3.3;18.6;10.8;2254.7;3.8
13510;Boigneville;24/06/1951;2.373396265;48.30954052;0.6;61.7;3.7;18;7.9;2729.9;4.8
13510;Boigneville;25/06/1951;2.373396265;48.30954052;0;53.8;2.5;21.1;5.2;2946.1;5.2
13510;Boigneville;26/06/1951;2.373396265;48.30954052;0.4;49.5;3.8;25.1;8.5;2796.7;6.4
13510;Boigneville;27/06/1951;2.373396265;48.30954052;1.9;60.1;4.4;20;6.8;2681.2;5.1
13510;Boigneville;28/06/1951;2.373396265;48.30954052;0;60.6;3;17.8;5.9;2510.9;4.3
13510;Boigneville;29/06/1951;2.373396265;48.30954052;0;62.1;1.6;20.4;6.7;2284.1;3.9
13510;Boigneville;30/06/1951;2.373396265;48.30954052;1.5;69.2;2.7;26;9.9;2108;4.4
13510;Boigneville;01/07/1951;2.373396265;48.30954052;0.3;74;1.5;23.7;11.5;2353.4;4.2
13510;Boigneville;02/07/1951;2.373396265;48.30954052;0;61.7;2.8;28.3;11.9;2722.1;5.9
13510;Boigneville;03/07/1951;2.373396265;48.30954052;1.6;72.3;2.9;29.1;15.5;2254.1;5.1
13510;Boigneville;04/07/1951;2.373396265;48.30954052;0.3;68.5;2.5;29.3;15.6;2448.6;5.4
13510;Boigneville;05/07/1951;2.373396265;48.30954052;0;55.8;5;28.9;16;2704.9;7.5
13510;Boigneville;06/07/1951;2.373396265;48.30954052;0.4;64.5;3.9;23.2;15.6;1550.8;4.5
13510;Boigneville;07/07/1951;2.373396265;48.30954052;0.6;63.9;2.6;23.3;14.2;2122.4;4.6
13510;Boigneville;08/07/1951;2.373396265;48.30954052;4.5;75.6;2.2;25;14.6;1927;4
13510;Boigneville;09/07/1951;2.373396265;48.30954052;1.6;80.4;2.9;26.2;14.2;2263.1;4.3
13510;Boigneville;10/07/1951;2.373396265;48.30954052;8.7;84.5;4.1;22.1;13.1;1410.2;2.9
13510;Boigneville;11/07/1951;2.373396265;48.30954052;7.4;68.3;4.3;20.1;10.8;2546.7;4.7
13510;Boigneville;12/07/1951;2.373396265;48.30954052;6.2;87.2;2.6;17.7;9.7;2126.8;3.1
13510;Boigneville;13/07/1951;2.373396265;48.30954052;0;75.2;0.7;21.2;8.9;2303.8;3.6
13510;Boigneville;14/07/1951;2.373396265;48.30954052;0;67.3;1.5;24.1;10.6;2463.4;4.4
13510;Boigneville;15/07/1951;2.373396265;48.30954052;0;64;2.2;25.1;12.2;2373.6;4.8
13510;Boigneville;16/07/1951;2.373396265;48.30954052;1.2;79.3;3.5;23;14.1;2028;3.9
13510;Boigneville;17/07/1951;2.373396265;48.30954052;0.2;69;2.5;25.6;12.9;2394;4.8
13510;Boigneville;18/07/1951;2.373396265;48.30954052;0;68.7;1.3;26;13.2;2080.4;4.1
13510;Boigneville;19/07/1951;2.373396265;48.30954052;5.3;74;2.9;24.5;14.4;1459.4;3.5
13510;Boigneville;20/07/1951;2.373396265;48.30954052;3.1;77.3;5.6;22.8;15.4;2191.5;4.5
13510;Boigneville;21/07/1951;2.373396265;48.30954052;1.3;63;2.3;23.5;11.6;2325.5;4.6
13510;Boigneville;22/07/1951;2.373396265;48.30954052;8.1;77.2;4.5;20.1;10.4;2085.9;3.7
13510;Boigneville;23/07/1951;2.373396265;48.30954052;0;60.7;1.4;23.8;8.1;2773;4.7
13510;Boigneville;24/07/1951;2.373396265;48.30954052;0;49.4;1.8;29.5;12;2756.7;5.9
13510;Boigneville;25/07/1951;2.373396265;48.30954052;0;43.7;3.4;33.7;15.1;2750.2;8.1
13510;Boigneville;26/07/1951;2.373396265;48.30954052;0;35.7;4.2;34.2;17;2511.6;9.2
13510;Boigneville;27/07/1951;2.373396265;48.30954052;12.6;63.9;4.2;28.8;15.4;1844.1;5.4
13510;Boigneville;28/07/1951;2.373396265;48.30954052;12;74.9;3.2;19.4;10.8;2008.8;3.6
13510;Boigneville;29/07/1951;2.373396265;48.30954052;0;72.8;3.1;19.2;8.3;2083.1;3.6
13510;Boigneville;30/07/1951;2.373396265;48.30954052;1.7;79.8;2.8;18.1;10.3;1528;2.8
13510;Boigneville;31/07/1951;2.373396265;48.30954052;0.7;77.8;3.1;17.6;8.1;1930.9;3.1
13510;Boigneville;01/08/1951;2.373396265;48.30954052;0.1;70.5;1.5;19.3;8.1;1725;3
13510;Boigneville;02/08/1951;2.373396265;48.30954052;0;69.4;2.5;21.6;11.8;1940.4;3.8
13510;Boigneville;03/08/1951;2.373396265;48.30954052;0;67.8;2;24.1;11.3;2163.8;4.1
13510;Boigneville;04/08/1951;2.373396265;48.30954052;0.2;55.9;2.2;26.6;12;2528.8;5.3
13510;Boigneville;05/08/1951;2.373396265;48.30954052;0;49.2;3.2;29.4;14.5;2554.9;6.6
13510;Boigneville;06/08/1951;2.373396265;48.30954052;0;45.5;4.9;30.4;16;2523.4;8.1
13510;Boigneville;07/08/1951;2.373396265;48.30954052;0;44;4.5;29.2;17.2;2367.5;7.7
13510;Boigneville;08/08/1951;2.373396265;48.30954052;0.2;61.5;2.5;28.4;15.8;1906.8;4.8
13510;Boigneville;09/08/1951;2.373396265;48.30954052;0;60.7;2.8;29.2;15;2056.7;5.2
13510;Boigneville;10/08/1951;2.373396265;48.30954052;0;49.3;3.7;31.5;16.8;2337.2;7
13510;Boigneville;11/08/1951;2.373396265;48.30954052;0;50.5;2.8;31.6;16.2;2094.9;6
13510;Boigneville;12/08/1951;2.373396265;48.30954052;10.5;66.6;2.8;28.4;18.5;1849.8;4.7
13510;Boigneville;13/08/1951;2.373396265;48.30954052;7;90.8;2;24.3;16.6;1296.5;2.4
13510;Boigneville;14/08/1951;2.373396265;48.30954052;1.5;86.5;3.7;21.9;16.4;1458.8;2.8
13510;Boigneville;15/08/1951;2.373396265;48.30954052;13.3;96.5;5.2;17.4;14.4;383;0.9
13510;Boigneville;16/08/1951;2.373396265;48.30954052;0.4;85.8;5.3;20.5;12.2;1929.6;3.1
13510;Boigneville;17/08/1951;2.373396265;48.30954052;2.3;93.4;3.1;18.9;10.9;791.3;1.4
13510;Boigneville;18/08/1951;2.373396265;48.30954052;0.4;81.9;3.6;20.6;12.9;1856.8;3.2
13510;Boigneville;19/08/1951;2.373396265;48.30954052;0.6;70.7;2.9;25.2;11.4;2141.9;4.2
13510;Boigneville;20/08/1951;2.373396265;48.30954052;27.3;92.6;2.6;20.8;14;1039.4;1.8
13510;Boigneville;21/08/1951;2.373396265;48.30954052;1.8;88.2;1.2;20.6;12.8;1423.1;2.3
13510;Boigneville;22/08/1951;2.373396265;48.30954052;0.4;88.9;2.9;20.9;14.3;1689.8;2.7
13510;Boigneville;23/08/1951;2.373396265;48.30954052;4.2;90.3;2.4;20;11.3;1253;2
13510;Boigneville;24/08/1951;2.373396265;48.30954052;2.9;84.9;3.4;20.5;9.8;1777.2;2.8
13510;Boigneville;25/08/1951;2.373396265;48.30954052;3.3;83.3;4.3;19.2;11.8;1614.5;2.7
13510;Boigneville;26/08/1951;2.373396265;48.30954052;10;84.2;4.1;18.8;10.5;1518.1;2.5
13510;Boigneville;27/08/1951;2.373396265;48.30954052;13;90.2;5.8;18.8;13.1;1224.3;2
13510;Boigneville;28/08/1951;2.373396265;48.30954052;0.5;81.9;5;18.8;12.5;1782.4;3
13510;Boigneville;29/08/1951;2.373396265;48.30954052;7;87.3;3;20.7;12.7;1174;2.1
13510;Boigneville;30/08/1951;2.373396265;48.30954052;16.7;89.9;5.1;18;9.6;694.1;1.5
13510;Boigneville;31/08/1951;2.373396265;48.30954052;25.9;88.8;3.4;15.7;6.7;1126.2;1.7
13510;Boigneville;01/09/1951;2.373396265;48.30954052;7;87.8;3.4;18.5;11.7;1250;2.1
13510;Boigneville;02/09/1951;2.373396265;48.30954052;0.6;87.6;2.6;18.9;9.7;1662.9;2.3
13510;Boigneville;03/09/1951;2.373396265;48.30954052;0.1;83.7;1;20.5;11.6;1850.6;2.7
13510;Boigneville;04/09/1951;2.373396265;48.30954052;0;83.3;1.5;21.2;10.4;1809.3;2.7
13510;Boigneville;05/09/1951;2.373396265;48.30954052;0.2;81.1;2.8;19.7;10.6;1994.2;2.9
13510;Boigneville;06/09/1951;2.373396265;48.30954052;0.1;81.6;2.9;17.6;7.5;1678.2;2.4
13510;Boigneville;07/09/1951;2.373396265;48.30954052;0;81.8;3;18.2;6.8;1853.4;2.5
13510;Boigneville;08/09/1951;2.373396265;48.30954052;0.2;84.5;2.7;18.2;7.1;1387.8;2.1
13510;Boigneville;09/09/1951;2.373396265;48.30954052;0;79.7;3.5;20.1;8.6;1618.9;2.7
13510;Boigneville;10/09/1951;2.373396265;48.30954052;6.7;87.9;6;15.8;12.5;851;1.7
